,word,vowels_amount,penultimate_word_ending,antepenultimate_word_ending,index
45669,DOCKWORKER,3,0,0,1
1605,DOCTORAL,3,0,0,1
22535,DOCTORATE,3,0,0,1
14862,DOCTORING,3,0,0,1
3287,DODDERING,3,0,0,1
38148,DOGBERRY,3,0,0,1
23945,DOGEARING,3,0,0,1
44476,DOGGEDLY,3,0,0,1
687,DOGGEREL,3,0,0,1
23837,DOHENY,3,0,0,1
18303,DOLINGER,3,0,0,1
35992,DOLLARHIDE,3,0,0,1
37812,DOLLHOUSES,3,0,0,1
27432,DOLLISON,3,0,0,1
49550,DOLLIVER,3,0,0,1
32371,DOLOMITE,3,0,0,1
45822,DOMEIER,3,0,0,1
14632,DOMENECH,3,0,0,1
28738,DOMINATES,3,0,0,1
23553,DOMINI,3,0,0,1
3534,DOMINIC,3,1,0,1
22128,DOMINO,3,0,0,1
36707,DOMINOES,3,0,0,1
38177,DOMINOS,3,0,0,1
30482,DONAGHUE,3,0,0,1
11361,DONAGHY,3,0,0,1
17649,DONAHOO,3,0,0,1
1145,DONALDSONS,3,0,0,1
11209,DONATHAN,3,0,0,1
13817,DONATING,3,0,0,1
38627,DONATISTS,3,0,0,1
37282,DONIA,3,0,0,1
8043,DONICA,3,0,0,1
41974,DONIGAN,3,0,0,1
7005,DONILON,3,0,0,1
24221,DONNELLY,3,0,0,1
24371,DONOGHUE,3,0,0,1
24779,DONOHO,3,0,0,1
19974,DOOLITTLE,3,0,0,1
25437,DOONESBURY,3,0,0,1
43806,DOPAMINE,3,0,0,1
39300,DORALYNNE,3,0,0,1
9404,DORAVILLE,3,0,0,1
15477,DORCHESTER,3,0,0,1
25338,DOREMUS,3,0,0,1
5919,DORIAN,3,0,0,1
46228,DORIO,3,0,0,1
33370,DORMANCY,3,0,0,1
9146,DORMINEY,3,0,0,1
49850,DOROTEA,3,0,0,1
23587,DOROTHY,3,0,0,1
39154,DORSALLY,3,0,0,1
35212,DOSAGES,3,0,0,1
18127,DOSHIER,3,0,0,1
18516,DOSIER,3,0,0,1
37441,DOSKOCIL,3,0,0,1
16507,DOTTERER,3,0,0,1
37567,DOUBLEDAY,3,0,0,1
12775,DOUBLESPEAK,3,0,0,1
15556,DOUBLING,3,0,0,1
634,DOWAGER,3,0,0,1
28617,DOWNGRADINGS,3,0,0,1
2412,DOWNINGTOWN,3,0,0,1
3561,DOWNLOADED,3,0,0,1
13621,DOWNPLAYING,3,0,0,1
42420,DOWNSIZES,3,0,0,1
40512,DOWNSIZINGS,3,0,0,1
34144,DOXTATER,3,0,0,1
39641,DOZIER,3,0,0,1
20286,DRAGONHEAD,3,0,0,1
42384,DRAMAMINE,3,0,0,1
21205,DRAPERIES,3,0,0,1
5916,DRECHSLER,3,0,0,1
32729,DREIBELBIS,3,0,0,1
12361,DRESSMAKER,3,0,0,1
30543,DRESSMAKERS,3,0,0,1
46935,DRINKWATER,3,0,0,1
21835,DRIVERLESS,3,0,0,1
43816,DRIZZLING,3,0,0,1
8820,DROESSLER,3,0,0,1
34612,DROLLINGER,3,0,0,1
5859,DROWSINESS,3,0,0,1
35115,DRUDGERY,3,0,0,1
46297,DRUNKENNESS,3,0,0,1
7346,DRYCLEANER,3,0,0,1
20870,DUALIST,3,0,0,1
23644,DUBBERLY,3,0,0,1
17262,DUBERSTEIN,3,0,0,1
7915,DUBIOUS,3,0,0,1
28792,DUBUISSON,3,0,0,1
24593,DUCHESNEAU,3,0,0,1
33019,DUESSELDORF,3,0,0,1
23419,DULANEY,3,0,0,1
38840,DULCIBELLE,3,0,0,1
40697,DULLEA,3,0,0,1
9389,DUMBFOUNDING,3,0,0,1
38806,DUMBLEDORE,3,0,0,1
19141,DUMOULIN,3,0,0,1
3113,DUNAVAN,3,0,0,1
30094,DUNAWAY,3,0,0,1
39254,DUNCANSON,3,0,0,1
44156,DUNEGAN,3,0,0,1
49945,DUNIGAN,3,0,0,1
28285,DUNKERLEY,3,0,0,1
4860,DUNLEVY,3,0,0,1
3746,DUNNAGAN,3,0,0,1
16810,DUNNIGAN,3,0,0,1
33097,DUPLECHIN,3,0,0,1
1939,DURABLE,3,0,0,1
48465,DURACELL,3,0,0,1
28544,DURAKON,3,0,0,1
42051,DURAMED,3,0,0,1
36262,DURIO,3,0,0,1
20146,DUROCHER,3,0,0,1
46714,DUTIFUL,3,0,0,1
25417,DUTKIEWICZ,3,0,0,1
35763,DWARFISM,3,0,0,1
17777,DWINDLING,3,0,0,1
849,DYATRON,3,0,0,1
7687,DYAZIDE,3,0,0,1
6769,DYNAFAC,3,0,0,1
41303,DYNAPAC,3,0,0,1
19414,DYNASTIES,3,0,0,1
38885,DYSTROPHIN,3,0,0,1
29170,EAGLEYE,3,0,0,1
44705,EARLIER,3,0,0,1
40098,EARLIEST,3,0,0,1
47046,EARNESTLY,3,0,0,1
46058,EARPIECES,3,0,0,1
8408,EARTHMOVING,3,0,0,1
14681,EARTHSHAKING,3,0,0,1
18267,EASILY,3,0,0,1
8072,EASTENDER,3,0,0,1
11084,EASTERDAY,3,0,0,1
39061,EASTERLING,3,0,0,1
9269,EASTERNER,3,0,0,1
11218,EATERIES,3,0,0,1
48486,EATERY,3,0,0,1
37181,EATHERLY,3,0,0,1
45921,EAVENSON,3,0,0,1
21464,EBERHARDT,3,0,0,1
16163,EBERHART,3,0,0,1
18290,EBERLE,3,0,0,1
37600,EBERLEIN,3,0,0,1
46235,EBERLY,3,0,0,1
45803,EBERSOL,3,0,0,1
14023,EBERSTADT,3,0,0,1
4585,EBERWEIN,3,0,0,1
44851,EBLING,3,0,0,1
18158,EBONY,3,0,0,1
46413,ECCLESTON,3,0,0,1
16125,ECHELONS,3,0,0,1
47884,ECHENBERG,3,0,0,1
19566,ECHOING,3,0,0,1
6579,ECKENROD,3,0,0,1
3155,ECKENROTH,3,0,0,1
17954,ECKERLE,3,0,0,1
40016,ECKERMAN,3,0,0,1
48600,ECOGEN,3,0,0,1
2619,ECONSHIPS,3,0,0,1
4403,ECSTASY,3,0,0,1
18084,ECUADOR,3,0,0,1
20141,EDDINGTON,3,0,0,1
15307,EDDLEMAN,3,0,0,1
48351,EDDLEMON,3,0,0,1
18212,EDELEN,3,0,0,1
19610,EDELMAR,3,0,0,1
23897,EDELSON,3,0,0,1
37496,EDERER,3,0,0,1
7064,EDGERLY,3,0,0,1
42687,EDGERTON,3,0,0,1
9532,EDGINESS,3,0,0,1
2347,EDGINGTON,3,0,0,1
17635,EDIBLES,3,0,0,1
22910,EDIGER,3,0,0,1
19361,EDINGER,3,0,0,1
19958,EDINGTON,3,0,0,1
2127,EDISONS,3,0,0,1
33102,EDITED,3,0,0,1
3348,EDITHA,3,0,0,1
37635,EDITING,3,0,0,1
23695,EDMISON,3,0,0,1
45927,EDMISTER,3,0,0,1
32248,EDMISTON,3,0,0,1
3399,EDMONTON,3,0,0,1
35652,EDMUNDSON,3,0,0,1
15348,EDREA,3,0,0,1
18648,EDUCATE,3,0,0,1
19428,EERILY,3,0,0,1
38188,EFFERENT,3,0,0,1
38606,EFFINGHAM,3,0,0,1
10235,EFFLUENCE,3,0,0,1
48054,EFFLUENT,3,0,0,1
16333,EFFUSIVE,3,0,0,1
7047,EGALDEY,3,0,0,1
3410,EGBERTINE,3,0,0,1
38578,EGELAND,3,0,0,1
28095,EGELSTON,3,0,0,1
46642,EGERER,3,0,0,1
24123,EGERTON,3,0,0,1
5424,EGGEBRECHT,3,0,0,1
12549,EGGLETON,3,0,0,1
21376,EGLANTINE,3,0,0,1
14900,EGLESTON,3,0,0,1
46968,EGOTIST,3,0,0,1
40695,EGYPTAIR,3,0,0,1
32724,EHRENHALT,3,0,0,1
17822,EHRENKRANTZ,3,0,0,1
7144,EHRENREICH,3,0,0,1
6634,EICHENBAUM,3,0,0,1
10136,EICHENLAUB,3,0,0,1
43542,EICHLER,3,0,0,1
39520,EICKMEYER,3,0,0,1
19305,EIFLER,3,0,0,1
10839,EIGHTIETH,3,0,0,1
44548,EINBENDER,3,0,0,1
38320,EISAMAN,3,0,0,1
46737,EISENACH,3,0,0,1
31767,EISENBERG,3,0,0,1
4650,EISENHUT,3,0,0,1
11348,EISENHUTH,3,0,0,1
11352,EISERMAN,3,0,0,1
8597,EISSLER,3,0,0,1
31192,EIZENSTAT,3,0,0,1
16481,ELAMIN,3,0,0,1
6279,ELATER,3,0,0,1
33577,ELBERTINE,3,0,0,1
44132,ELBOWING,3,0,0,1
48712,ELCHIBEY,3,0,0,1
11262,ELDERKIN,3,0,0,1
10371,ELDERLY,3,0,0,1
31451,ELEGANCE,3,0,0,1
20011,ELEGANT,3,0,0,1
11928,ELEMENTS,3,0,0,1
41922,ELENBAAS,3,0,0,1
24370,ELEVATE,3,0,0,1
11989,ELIADES,3,0,0,1
9413,ELINOR,3,0,0,1
31522,ELIOTT,3,0,0,1
13262,ELISON,3,0,0,1
47577,ELKINGTON,3,0,0,1
7271,ELLEFSON,3,0,0,1
48014,ELLEGOOD,3,0,0,1
30608,ELLENBERG,3,0,0,1
4616,ELLENSON,3,0,0,1
8295,ELLENWOOD,3,0,0,1
31316,ELLERBY,3,0,0,1
41615,ELLERY,3,0,0,1
19390,ELLESTAD,3,0,0,1
35754,ELLICOTT,3,0,0,1
28555,ELLIMAN,3,0,0,1
34854,ELLINGER,3,0,0,1
40092,ELLINGTON,3,0,0,1
16232,ELLINWOOD,3,0,0,1
47168,ELLIOT,3,0,0,1
40784,ELLIOTT,3,0,0,1
41282,ELLISON,3,0,0,1
34585,ELLISOR,3,0,0,1
41170,ELLITHORPE,3,0,0,1
14772,ELLYSON,3,0,0,1
13242,ELMENDORF,3,0,0,1
7155,ELOQUENCE,3,0,0,1
9354,ELOQUENT,3,0,0,1
26483,ELOUISE,3,0,0,1
2362,ELRICA,3,0,0,1
17851,ELSASSER,3,0,0,1
27609,ELSBERRY,3,0,0,1
10363,ELSBURY,3,0,0,1
17456,ELSEA,3,0,0,1
36798,ELSESSER,3,0,0,1
7536,ELSINORE,3,0,0,1
40036,ELYSEE,3,0,0,1
16949,EMANATE,3,0,0,1
15226,EMANATES,3,0,0,1
39530,EMBASSIES,3,0,0,1
8423,EMBRYOS,3,0,0,1
28524,EMBURY,3,0,0,1
12820,EMELIE,3,0,0,1
30534,EMELINE,3,0,0,1
31464,EMERAUDE,3,0,0,1
182,EMERICH,3,0,0,1
45308,EMERICK,3,0,0,1
27890,EMERY,3,0,0,1
2084,EMIGRANT,3,0,0,1
37270,EMIGRATE,3,0,0,1
20634,EMIGRATES,3,0,0,1
30373,EMIGRE,3,0,0,1
41920,EMIGRES,3,0,0,1
1304,EMINENCE,3,0,0,1
5663,EMIRATES,3,0,0,1
24314,EMMELINE,3,0,0,1
31753,EMMERICH,3,0,0,1
18201,EMMERLING,3,0,0,1
8105,EMMINGER,3,0,0,1
43315,EMOGENE,3,0,0,1
29683,EMORY,3,0,0,1
44008,EMPATHY,3,0,0,1
723,EMPEROR,3,0,0,1
12376,EMPERORS,3,0,0,1
39380,EMPHASIS,3,0,0,1
15899,EMPIRES,3,0,0,1
34602,EMPTIER,3,0,0,1
40114,EMUIL,3,0,0,1
20909,EMULATE,3,0,0,1
18152,ENDELMAN,3,0,0,1
13976,ENDERLE,3,0,0,1
27157,ENDERLIN,3,0,0,1
23111,ENDERSON,3,0,0,1
17654,ENDLESSLY,3,0,0,1
45784,ENDOCRINE,3,0,0,1
48097,ENDOSCOPE,3,0,0,1
19473,ENDPRODUCTS,3,0,0,1
39397,ENDTIMER,3,0,0,1
884,ENDUSERS,3,0,0,1
14280,ENEA,3,0,0,1
2528,ENEMA,3,0,0,1
2305,ENEMY,3,0,0,1
12587,ENERGAS,3,0,0,1
34681,ENERGIES,3,0,0,1
18184,ENERSON,3,0,0,1
43853,ENFINGER,3,0,0,1
46540,ENGELBERT,3,0,0,1
13004,ENGELHARD,3,0,0,1
13443,ENGELKEN,3,0,0,1
44350,ENGELKING,3,0,0,1
44696,ENGELSON,3,0,0,1
44425,ENGESSER,3,0,0,1
42194,ENGLANDERS,3,0,0,1
11123,ENGLEMAN,3,0,0,1
4430,ENGLER,3,0,0,1
539,ENGLEWOOD,3,0,0,1
32854,ENICHEM,3,0,0,1
32053,ENMITIES,3,0,0,1
24604,ENNEA,3,0,0,1
12668,ENNEKING,3,0,0,1
26868,ENNOSUKE,3,0,0,1
16,ENSINGER,3,0,0,1
37919,ENSUING,3,0,0,1
30865,ENTERING,3,0,0,1
28921,ENTERLINE,3,0,0,1
31257,ENTITIES,3,0,0,1
34670,ENTRANCES,3,0,0,1
43553,ENTREGROWTH,3,0,0,1
39972,ENTRIKIN,3,0,0,1
36987,ENTROPY,3,0,0,1
44789,ENTWISLE,3,0,0,1
7689,ENVIOUS,3,0,0,1
22334,EOCENE,3,0,0,1
12787,EPIGRAM,3,0,0,1
7360,EPISODES,3,0,0,1
12818,EPISTEME,3,0,0,1
17389,EPITHETS,3,0,0,1
46372,EPITOPE,3,0,0,1
25552,EPOCHAL,3,0,0,1
38159,EPOGEN,3,0,0,1
1648,EPPERLY,3,0,0,1
21226,EPSILON,3,0,0,1
34880,EPSOMITE,3,0,0,1
13796,EQUABLE,3,0,0,1
7609,EQUALIZE,3,0,0,1
26074,EQUALIZED,3,0,0,1
30046,EQUALLY,3,0,0,1
40366,EQUIBANK,3,0,0,1
24297,EQUIMARK,3,0,0,1
7431,EQUITAS,3,0,0,1
32560,EQUITEC,3,0,0,1
34015,EQUITEX,3,0,0,1
17556,EQUITIES,3,0,0,1
15931,ERAWAN,3,0,0,1
7211,ERICHSEN,3,0,0,1
7795,ERICKSON,3,0,0,1
13895,ERICSSON,3,0,0,1
12751,ERIKA,3,0,0,1
44573,ERIKSEN,3,0,0,1
7206,ERIKSON,3,0,0,1
34929,ERIKSSON,3,0,0,1
9112,ERISMAN,3,0,0,1
47790,ERITREANS,3,0,0,1
27492,ERLANDSON,3,0,0,1
42250,ERNSBERGER,3,0,0,1
19053,ERPELDING,3,0,0,1
32207,ERRIA,3,0,0,1
38061,ERRINGTON,3,0,0,1
15121,ERUDITE,3,0,0,1
44032,ESAREY,3,0,0,1
5879,ESBENSHADE,3,0,0,1
14538,ESCALATE,3,0,0,1
2854,ESCAPADES,3,0,0,1
33070,ESCHENBACH,3,0,0,1
46133,ESCHENBURG,3,0,0,1
20373,ESCOBAR,3,0,0,1
18000,ESHLEMAN,3,0,0,1
44987,ESKIMO,3,0,0,1
36963,ESPENSCHIED,3,0,0,1
10415,ESPENSHADE,3,0,0,1
5434,ESSARY,3,0,0,1
37415,ESSAYIST,3,0,0,1
45174,ESSELMAN,3,0,0,1
46390,ESTENSON,3,0,0,1
28260,ESTERLY,3,0,0,1
2730,ESTIMATES,3,0,0,1
12346,ESTROGEN,3,0,0,1
41655,ESTROGENS,3,0,0,1
26359,ESZTERHAS,3,0,0,1
3429,ETCHISON,3,0,0,1
23161,ETHANOL,3,0,0,1
24615,ETHELJEAN,3,0,0,1
45328,ETHELSON,3,0,0,1
31110,ETHERIDGE,3,0,0,1
12717,ETHERNET,3,0,0,1
43842,ETHIER,3,0,0,1
3852,ETIENNE,3,0,0,1
12133,ETIQUETTE,3,0,0,1
1512,ETTLINGER,3,0,0,1
29084,EULOGIES,3,0,0,1
49710,EULOGIZED,3,0,0,1
780,EUPHORY,3,0,0,1
12945,EUROBONDS,3,0,0,1
24836,EUROCHECK,3,0,0,1
36269,EUROCHECKS,3,0,0,1
26251,EUROCOM,3,0,0,1
20747,EUROCRATS,3,0,0,1
32892,EURODEBT,3,0,0,1
43887,EUROMARK,3,0,0,1
20874,EURONOTE,3,0,0,1
39554,EURONOTES,3,0,0,1
12600,EUROPEENNE,3,0,0,1
37122,EUROPHILES,3,0,0,1
44216,EUROYEN,3,0,0,1
20550,EVALEEN,3,0,0,1
11873,EVANOFF,3,0,0,1
19629,EVANOV,3,0,0,1
24581,EVANSVILLE,3,0,0,1
37905,EVELETH,3,0,0,1
5506,EVELINE,3,0,0,1
2258,EVELYN,3,0,0,1
9711,EVENLY,3,0,0,1
31938,EVENSEN,3,0,0,1
10450,EVERAGE,3,0,0,1
3479,EVERARD,3,0,0,1
7861,EVERBACH,3,0,0,1
42990,EVERDING,3,0,0,1
15023,EVEREST,3,0,0,1
8673,EVERGLADES,3,0,0,1
4885,EVERGREEN,3,0,0,1
133,EVERHART,3,0,0,1
37014,EVERIDGE,3,0,0,1
10174,EVERLEY,3,0,0,1
26638,EVERLING,3,0,0,1
43825,EVERLY,3,0,0,1
4108,EVERY,3,0,0,1
49475,EVERYMAN,3,0,0,1
48540,EVERYPLACE,3,0,0,1
35882,EVERYTHINGS,3,0,0,1
21227,EVERYWHERE,3,0,0,1
34555,EVINGER,3,0,0,1
28922,EXCELLENCE,3,0,0,1
48535,EXETER,3,0,0,1
14977,EXITED,3,0,0,1
21396,EXOCET,3,0,0,1
46637,EXODUS,3,0,0,1
32954,EXORCISTS,3,0,0,1
35615,EXPERTLY,3,0,0,1
46528,EXPLETIVE,3,0,0,1
3800,EXPLETIVES,3,0,0,1
32636,EXPLICATE,3,0,0,1
10952,EXTENDER,3,0,0,1
7312,EXTIRPATES,3,0,0,1
41720,EXTRADITES,3,0,0,1
35294,EXTRICATE,3,0,0,1
49634,EYEDROPPER,3,0,0,1
14911,EYEGLASSES,3,0,0,1
35529,EYELASHES,3,0,0,1
8220,EYELINER,3,0,0,1
47963,FABIA,3,0,0,1
49256,FABIAN,3,0,0,1
63,FABULOUS,3,0,0,1
7985,FACETED,3,0,0,1
24722,FACTIONAL,3,0,0,1
28760,FACTORIES,3,0,0,1
26704,FACTUAL,3,0,0,1
30369,FADELEY,3,0,0,1
41998,FAGERSTROM,3,0,0,1
40774,FAHRENHEIT,3,0,0,1
962,FAHRENKOPF,3,0,0,1
30069,FAIOLA,3,0,0,1
27529,FAIRBROTHER,3,0,0,1
28299,FAIRHAVEN,3,0,0,1
21867,FAIRYTALES,3,0,0,1
4921,FAITHFULLY,3,0,0,1
25350,FAITHFULNESS,3,0,0,1
27084,FALARDEAU,3,0,0,1
38472,FALCONBRIDGE,3,0,0,1
13023,FALCONER,3,0,0,1
49289,FALCONRY,3,0,0,1
13339,FALKENSTEIN,3,0,0,1
27165,FALSIFY,3,0,0,1
27627,FANCIERS,3,0,0,1
45438,FANCIEST,3,0,0,1
40357,FANTASIES,3,0,0,1
44112,FANTASIZE,3,0,0,1
49262,FANTASIZED,3,0,0,1
26800,FANTASY,3,0,0,1
34717,FARABAUGH,3,0,0,1
10270,FARABEE,3,0,0,1
43302,FARAGHER,3,0,0,1
20177,FARAHKAN,3,0,0,1
4523,FARCICAL,3,0,0,1
31435,FARIBAULT,3,0,0,1
35483,FARIDOUN,3,0,0,1
44485,FARMWORKERS,3,0,0,1
33139,FARNBOROUGH,3,0,0,1
28121,FARRAGUT,3,0,0,1
13904,FARRAKHAN,3,0,0,1
32541,FARRELLY,3,0,0,1
14998,FARRIER,3,0,0,1
49021,FARROWING,3,0,0,1
39352,FARTHINGALE,3,0,0,1
32486,FASBENDER,3,0,0,1
32787,FASCINATE,3,0,0,1
37952,FASTENINGS,3,0,0,1
38309,FATALISTS,3,0,0,1
31175,FATHERLAND,3,0,0,1
46042,FATIMAH,3,0,0,1
48772,FATTENING,3,0,0,1
7260,FATZINGER,3,0,0,1
3369,FAULCONER,3,0,0,1
5700,FAULHABER,3,0,0,1
19159,FAVINGER,3,0,0,1
47218,FAVORITE,3,0,0,1
21281,FAVORITES,3,0,0,1
39151,FAYANJUU,3,0,0,1
20907,FAYETTEVILLE,3,0,0,1
49118,FAZEKAS,3,0,0,1
25794,FEATHERBED,3,0,0,1
10045,FEATHERING,3,0,0,1
2393,FEATHERLY,3,0,0,1
30811,FEATHERSTONE,3,0,0,1
13772,FEATHERWEIGHT,3,0,0,1
36039,FEATURELESS,3,0,0,1
3839,FEATURING,3,0,0,1
22606,FEDERAL,3,0,0,1
5307,FEDERALS,3,0,0,1
41854,FEDERATE,3,0,0,1
9195,FEDEROFF,3,0,0,1
34639,FEDEWA,3,0,0,1
4119,FEDIAY,3,0,0,1
34878,FEDORCHAK,3,0,0,1
18435,FEIGENBAUM,3,0,0,1
21854,FEINAUER,3,0,0,1
21904,FELDERMAN,3,0,0,1
43080,FELDMEIER,3,0,0,1
48396,FELDMUEHLE,3,0,0,1
37341,FELLHEIMER,3,0,0,1
14943,FELSENTHAL,3,0,0,1
39445,FEMIA,3,0,0,1
49823,FEMINIST,3,0,0,1
40422,FEMORAL,3,0,0,1
4137,FENDERSON,3,0,0,1
29203,FENELON,3,0,0,1
24978,FENICHELL,3,0,0,1
5623,FENNELLY,3,0,0,1
44343,FENNEWALD,3,0,0,1
14403,FENNIMORE,3,0,0,1
26054,FENUGREEK,3,0,0,1
1411,FERDERER,3,0,0,1
29699,FERDINAND,3,0,0,1
4714,FEREBEE,3,0,0,1
6506,FERETLOW,3,0,0,1
39872,FERGESON,3,0,0,1
20653,FERGUSSON,3,0,0,1
17091,FERIA,3,0,0,1
42718,FERMIUM,3,0,0,1
2276,FERNERY,3,0,0,1
20085,FERREBEE,3,0,0,1
17317,FERRETED,3,0,0,1
30528,FERRETING,3,0,0,1
37409,FERRINGTON,3,0,0,1
28200,FERROCHROME,3,0,0,1
40475,FERROTYPE,3,0,0,1
11057,FERRYBOAT,3,0,0,1
7969,FERRYBOATS,3,0,0,1
7220,FERRYING,3,0,0,1
21394,FERRYMAN,3,0,0,1
14750,FERTILIZE,3,0,0,1
45007,FERTILIZED,3,0,0,1
15125,FERVENTLY,3,0,0,1
40382,FESPERMAN,3,0,0,1
38940,FESTERING,3,0,0,1
42576,FETHEROLF,3,0,0,1
21316,FETHERSTON,3,0,0,1
41573,FETISHISTS,3,0,0,1
45356,FETTERHOFF,3,0,0,1
22625,FETTERMAN,3,0,0,1
13171,FETTEROLF,3,0,0,1
47880,FETUSES,3,0,0,1
6233,FEUERBORN,3,0,0,1
35092,FEVERFEW,3,0,0,1
30012,FEVERFEWS,3,0,0,1
17056,FEVERISH,3,0,0,1
16923,FIBULA,3,0,0,1
2052,FICKLENESS,3,0,0,1
1669,FIDELCOR,3,0,0,1
8866,FIEBIGER,3,0,0,1
17494,FIGUREHEAD,3,0,0,1
35993,FIGURING,3,0,0,1
49008,FIJIAN,3,0,0,1
6380,FILAMENT,3,0,0,1
18445,FILAMENTS,3,0,0,1
16877,FILIGREE,3,0,0,1
19196,FILIPPONE,3,0,0,1
30593,FILLAUER,3,0,0,1
9220,FILLETED,3,0,0,1
21296,FILSINGER,3,0,0,1
49539,FILTERING,3,0,0,1
5517,FINALISTS,3,0,0,1
38930,FINALIZE,3,0,0,1
26906,FINALIZED,3,0,0,1
46038,FINALLY,3,0,0,1
46352,FINAMORE,3,0,0,1
21671,FINANCER,3,0,0,1
25671,FINDLING,3,0,0,1
26145,FINERAN,3,0,0,1
35921,FINERY,3,0,0,1
44803,FINGERBOARD,3,0,0,1
6055,FINGERHUT,3,0,0,1
47215,FINGERING,3,0,0,1
12006,FINGERNAIL,3,0,0,1
44257,FINGERNAILS,3,0,0,1
14290,FINGERPAINT,3,0,0,1
28447,FINGERPRINTS,3,0,0,1
46691,FINGERTIP,3,0,0,1
40356,FINIGAN,3,0,0,1
17264,FINISHES,3,0,0,1
20510,FINISHING,3,0,0,1
28786,FINKELMAN,3,0,0,1
42832,FINKELSTEIN,3,0,0,1
28303,FINNICUM,3,0,0,1
18001,FINSIDER,3,0,0,1
10686,FINUCANE,3,0,0,1
2971,FIREARMS,3,0,0,1
33168,FIREBIRD,3,0,0,1
16934,FIREBIRDS,3,0,0,1
14718,FIREBOMB,3,0,0,1
35784,FIREBRAND,3,0,0,1
13803,FIREBRICK,3,0,0,1
17875,FIREBUG,3,0,0,1
17579,FIREFLY,3,0,0,1
39349,FIREPLACE,3,0,0,1
33125,FIREPOWER,3,0,0,1
41705,FIREPROOF,3,0,0,1
37376,FIRESIDE,3,0,0,1
5010,FIREWEED,3,0,0,1
17912,FISCALLY,3,0,0,1
49270,FISCHLER,3,0,0,1
39816,FISHEATER,3,0,0,1
40173,FISHEATERS,3,0,0,1
31527,FISHERIES,3,0,0,1
44262,FISHERMAN,3,0,0,1
38837,FISLER,3,0,0,1
32566,FISTICUFF,3,0,0,1
49330,FISTICUFFS,3,0,0,1
40709,FITFULLY,3,0,0,1
44,FITHIAN,3,0,0,1
43177,FITSWATER,3,0,0,1
45185,FITTINGLY,3,0,0,1
38646,FITZWATER,3,0,0,1
7663,FIXABLE,3,0,0,1
842,FIXATIVE,3,0,0,1
27533,FLABBERGAST,3,0,0,1
46178,FLAGELLATE,3,0,0,1
48608,FLAMMABLE,3,0,0,1
13029,FLANAGAN,3,0,0,1
17329,FLANAGIN,3,0,0,1
23379,FLANERY,3,0,0,1
23423,FLANIGAN,3,0,0,1
34581,FLANNAGAN,3,0,0,1
35576,FLAPDOODLE,3,0,0,1
30577,FLARINGLY,3,0,0,1
25533,FLASHIEST,3,0,0,1
13825,FLATFISHES,3,0,0,1
8032,FLATTERING,3,0,0,1
24521,FLAVIA,3,0,0,1
11168,FLAVIO,3,0,0,1
13182,FLAVIUS,3,0,0,1
13475,FLAVORFUL,3,0,0,1
23316,FLAVORING,3,0,0,1
30779,FLAVORINGS,3,0,0,1
40902,FLAVORIST,3,0,0,1
4487,FLAVORLESS,3,0,0,1
22434,FLECKENSTEIN,3,0,0,1
12822,FLEISCHAUER,3,0,0,1
445,FLEISCHHACKER,3,0,0,1
14644,FLEMINGTON,3,0,0,1
29128,FLEXIBLY,3,0,0,1
19620,FLOODWATERS,3,0,0,1
12067,FLORALLY,3,0,0,1
25966,FLORIO,3,0,0,1
33303,FLOURISHES,3,0,0,1
10969,FLOWERING,3,0,0,1
27911,FLOWERPOT,3,0,0,1
6862,FLUCTUATE,3,0,0,1
18939,FLUFFIEST,3,0,0,1
11302,FLUVIAL,3,0,0,1
45694,FLYCATCHER,3,0,0,1
25586,FLYPAPER,3,0,0,1
47535,FOCUSES,3,0,0,1
13948,FOGELBERG,3,0,0,1
20010,FOGELSON,3,0,0,1
12392,FOGGIEST,3,0,0,1
25113,FOGLEMAN,3,0,0,1
24648,FOGLER,3,0,0,1
37721,FOGLIA,3,0,0,1
47444,FOLIATE,3,0,0,1
13965,FOLLICLES,3,0,0,1
27351,FOLLOWER,3,0,0,1
2982,FOLLOWERS,3,0,0,1
46991,FOLLOWING,3,0,0,1
17661,FOLLOWINGS,3,0,0,1
1225,FOLLOWUP,3,0,0,1
19873,FOMENTING,3,0,0,1
43381,FONDREN,3,0,0,1
2478,FONTAINEBLEAU,3,0,0,1
32182,FONTENOT,3,0,0,1
24026,FOODMAKER,3,0,0,1
9910,FOOLERY,3,0,0,1
27616,FOOLISHNESS,3,0,0,1
2126,FOOTNOTING,3,0,0,1
30158,FORAYING,3,0,0,1
39608,FORBIDDEN,3,0,0,1
29798,FORCEFULNESS,3,0,0,1
4662,FORECASTED,3,0,0,1
29788,FORECASTER,3,0,0,1
10791,FORECASTERS,3,0,0,1
38391,FOREFATHER,3,0,0,1
2807,FOREFATHERS,3,0,0,1
37616,FOREIGNERS,3,0,0,1
19609,FOREPERSON,3,0,0,1
48174,FORERUNNER,3,0,0,1
44764,FORERUNNERS,3,0,0,1
12257,FORESTERS,3,0,0,1
33429,FORESTVILLE,3,0,0,1
10256,FOREWOMEN,3,0,0,1
17585,FORFEITED,3,0,0,1
1575,FORFEITING,3,0,0,1
24987,FORFEITURE,3,0,0,1
34630,FORINASH,3,0,0,1
32708,FORMALIZED,3,0,0,1
40279,FORMALLY,3,0,0,1
44387,FORMATIVE,3,0,0,1
38124,FORMULAS,3,0,0,1
42426,FORMULATES,3,0,0,1
19223,FORMYLIN,3,0,0,1
